BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE,PRICE_LOG,SQFT_LOG,PRICE_PER_SQFT,PRICE_PER_SQFT_LOG,BEDS_PER_SQFT,BATH_PER_SQFT,DIST_TO_MANHATTAN,DIST_TO_JFK_AIRPORT,DIST_TO_LAGUARDIA_AIRPORT,DIST_TO_TIMES_SQUARE,LOCALITY_GROUPED,SUBLOCALITY_GROUPED,BEDS_TIMES_BATH,SQFT_TIMES_DISTANCE
"Brokered by Garfield, Leslie J. & Co., Inc.",Townhouse for sale,6995000,4,4.0,3400.0,36 Schermerhorn St,"Brooklyn, NY 11201","36 Schermerhorn StBrooklyn, NY 11201",United States,New York,Kings County,Brooklyn,Schermerhorn Street,"36 Schermerhorn St, Brooklyn, NY 11201, USA",40.6910365,-73.9924723,15.760706309040964,8.131824785007195,2057.3529411764707,7.629661398860333,0.0011764705882352,0.0011764705882352,0.0944891463584009,0.2200663591727358,0.1463155032781589,0.0673255025940394,New York,Kings County,16.0,321.2630976185633
Brokered by Corcoran Brooklyn Heights,Townhouse for sale,4950000,4,2.3738608579684373,3800.0,76 S 2nd St,"Brooklyn, NY 11249","76 S 2nd StBrooklyn, NY 11249",United States,New York,Kings County,Brooklyn,South 2nd Street,"76 S 2nd St, Brooklyn, NY 11249, USA",40.7140917,-73.9647828,15.414898336565054,8.24301946898925,1302.6315789473683,7.172909171084981,0.0010526315789473,0.0006247002257811,0.0693060309405324,0.2003724018040643,0.1103920256392188,0.0485503983993001,New York,Kings County,9.495443431873747,263.3629175740232
Brokered by American Dream Homes Realty Inc,House for sale,475000,3,2.0,1280.0,912 Cranford Ave,"Bronx, NY 10466","912 Cranford AveBronx, NY 10466",United States,New York,Bronx County,The Bronx,Cranford Avenue,"912 Cranford Ave, Bronx, NY 10466, USA",40.9034885,-73.8435964,13.07107218827772,7.155396301896734,371.09375,5.919145838651448,0.00234375,0.0015625,0.1754310966311592,0.2702454216914884,0.1301884296902416,0.2032327122419309,New York,Bronx County,6.0,224.55180368788388
Brokered by BESMATCH REAL ESTATE,Co-op for sale,69000,1,1.0,850.0,1185 Anderson Ave Apt 2E,"Bronx, NY 10452","1185 Anderson Ave Apt 2EBronx, NY 10452",New York,Bronx County,The Bronx,Highbridge,1185,"1185 Anderson Ave #2e, Bronx, NY 10452, USA",40.8366623,-73.9239586,11.141876276228,6.746412128573375,81.17647058823529,4.408869015200746,0.0011764705882352,0.0011764705882352,0.0714189740562645,0.2438055771619118,0.0778934799277282,0.0998754291868081,Bronx County,The Bronx,1.0,60.706127947824825
Brokered by HIGH CLASS REALTY SB LLC.,House for sale,2700000,5,2.0,2690.0,79 Dover St,"Brooklyn, NY 11235","79 Dover StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Dover Street,"79 Dover St, Brooklyn, NY 11235, USA",40.5801404,-73.9494604,14.80876270134486,7.897668150726906,1003.7174721189592,6.912461658701211,0.0018587360594795,0.0007434944237918,0.2041205757397315,0.1819474741795676,0.2107335098182577,0.1814742132654704,New York,Kings County,10.0,549.0843487398778
Brokered by Top Choice Realty LLC,House for sale,899000,3,2.0,1440.0,40 Adelphi Ave,"Staten Island, NY 10309","40 Adelphi AveStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Adelphi Avenue,"40 Adelphi Ave, Staten Island, NY 10309, USA",40.5159004,-74.2314825,13.70903942580019,7.273092595999522,624.3055555555555,6.438240419158054,0.0020833333333333,0.0013888888888888,0.3730182382222217,0.4704048798497031,0.4426223322499796,0.3451370838180242,New York,Richmond County,6.0,537.1462630399992
"Brokered by Sari Kingsley, Real Estate",Contingent,950000,3,2.0,1364.0,221 Edinboro Rd,"Staten Island, NY 10306","221 Edinboro RdStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Edinboro Road,"221 Edinboro Rd, Staten Island, NY 10306, USA",40.5781512,-74.1348919,13.76421831620775,7.21890970761906,696.4809384164223,6.547475184886856,0.002199413489736,0.001466275659824,0.2622957276568755,0.3623371783947285,0.3279720551922847,0.2338023324243153,New York,Richmond County,6.0,357.77137252397824
Brokered by COMPASS,Co-op for sale,280000,3,1.0,2184.207862,25 Tudor City Pl Apt 2006,"Manhattan, NY 10017","25 Tudor City Pl Apt 2006Manhattan, NY 10017",United States,New York,New York County,New York,Tudor City Place,"25 Tudor City Pl, New York, NY 10017, USA",40.7486808,-73.9705383,12.54254845357358,7.6894662343551055,128.19292745499695,4.86130684878976,0.0013734956513035,0.0004578318837678,0.0344255599159933,0.2203704506405809,0.100578161722766,0.0176266830552439,New York,New York County,3.0,75.19257862226475
Brokered by RE MAX Elite,House for sale,725000,4,2.0,2000.0,328 Manor Rd,"Staten Island, NY 10314","328 Manor RdStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Manor Road,"328 Manor Rd, Staten Island, NY 10314, USA",40.6199521,-74.1237895,13.493928313146206,7.601402334583733,362.5,5.895779296973574,0.002,0.001,0.2233848535256161,0.3463480377375685,0.2950041315382929,0.195400124116288,New York,Richmond County,8.0,446.7697070512323
Brokered by Douglas Elliman - Franklin Square,Pending,680000,4,2.0,1536.0,135-30 94th St,"Ozone Park, NY 11417","135-30 94th StOzone Park, NY 11417",United States,New York,Queens County,Queens,94th Street,"135-30 94th St, Jamaica, NY 11417, USA",40.6729488,-73.8425151,13.429849547739444,7.337587743538596,442.7083333333333,6.095167439667439,0.0026041666666666,0.0013020833333333,0.1693903490445909,0.0717701306216632,0.108614690118092,0.1663682308899476,New York,Queens County,8.0,260.18357613249174
Brokered by E Realty International Corp,Co-op for sale,399000,2,1.0,1090.0,88-11 Elmhurst Ave Unit A4,"Elmhurst, NY 11373","88-11 Elmhurst Ave Unit A4Elmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,8811,"8811 Elmhurst Ave Apt A4, Elmhurst, NY 11373, USA",40.7455899,-73.8778899,12.896719202134523,6.994849985833071,366.0550458715596,5.905511825558226,0.0018348623853211,0.0009174311926605,0.1005673026585641,0.144341287870174,0.0315508111467829,0.1083233317620012,Queens County,Queens,2.0,109.61835989783494
Brokered by Exp Realty,Co-op for sale,243000,2,1.0,965.0,8 Fordham Hill Oval Apt 12C,"Bronx, NY 10468","8 Fordham Hill Oval Apt 12CBronx, NY 10468",New York,Bronx County,The Bronx,Fordham Manor,8,"8 Fordham Hill Oval #12c, Bronx, NY 10468, USA",40.8643305,-73.9075188,12.400820837540556,6.873163834212518,251.8134715025907,5.532651950024525,0.0020725388601036,0.0010362694300518,0.1032167106804388,0.2578600971916608,0.0936354755618365,0.1318606946124929,Bronx County,The Bronx,2.0,99.6041258066235
"Brokered by Robert Defalco Realty, Inc.",House for sale,588000,3,2.0,1140.0,111 E Raleigh St,"Staten Island, NY 10310","111 E Raleigh StStaten Island, NY 10310",United States,New York,Richmond County,Staten Island,East Raleigh Avenue,"111 E Raleigh Ave, Staten Island, NY 10310, USA",40.627807,-74.11527,13.28448392755959,7.039660349862076,515.7894736842105,6.2476355840028495,0.0026315789473684,0.0017543859649122,0.2118303112139523,0.3374398760505349,0.2836193497436312,0.1838218435034306,New York,Richmond County,6.0,241.4865547839057
Brokered by Ashford Homes,House for sale,1488000,3,2.0,2886.0,141 Beacon Ave,"Staten Island, NY 10306","141 Beacon AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Beacon Avenue,"141 Beacon Ave, Staten Island, NY 10306, USA",40.5792773,-74.1211285,14.21294416641796,7.967973179662935,515.5925155925156,6.247254392737425,0.001039501039501,0.0006930006930006,0.2530261807551522,0.3485905436576583,0.3164288657305774,0.2243588498533975,New York,Richmond County,6.0,730.2335576593692
Brokered by COMPASS,Co-op for sale,1950000,2,2.0,1350.0,246 W End Ave Apt 6A,"Manhattan, NY 10023","246 W End Ave Apt 6AManhattan, NY 10023",New York,New York County,New York,Manhattan,246,"246 West End Ave Apt 6e, New York, NY 10023, USA",40.7790487,-73.984824,14.48334044336031,7.208600337960199,1444.4444444444443,7.2761721272653395,0.0014814814814814,0.0014814814814814,0.0142135993924902,0.2484140022778352,0.1108448279699678,0.0210595524095304,New York County,New York,4.0,19.18835917986184
Brokered by Budget Real Estate Nyc Inc,Multi-family home for sale,679000,6,3.0,2184.207862,1319 E 96th St,"Brooklyn, NY 11236","1319 E 96th StBrooklyn, NY 11236",United States,New York,Kings County,Brooklyn,East 96th Street,"1319 E 96th St, Brooklyn, NY 11236, USA",40.6398004,-73.8974592,13.428377879293798,7.6894662343551055,310.8678490783676,5.742579537436077,0.002746991302607,0.0013734956513035,0.161159799406673,0.1193686199333864,0.1390921794523329,0.1473849649889745,New York,Kings County,18.0,352.0065009023981
Brokered by Weichert Realtors TMT Group,Co-op for sale,495000,2,2.0,800.0,92-30 56 Ave Unit 1N,"Elmhurst, NY 11373","92-30 56 Ave Unit 1NElmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,9230,"9230 56th Ave Apt 1b, Elmhurst, NY 11373, USA",40.7365199,-73.87008,13.112315061750808,6.68586094706836,618.75,6.4293161709153,0.0025,0.0025,0.1113326552095515,0.1323901422161429,0.040569925758004,0.1174017508217415,Queens County,Queens,4.0,89.06612416764125
Brokered by Winzone Realty Inc,Condo for sale,720000,2,1.0,970.0,61-09 39 Ave Unit M6,"Woodside, NY 11377","61-09 39 Ave Unit M6Woodside, NY 11377",New York,Queens County,Queens,Woodside,61-09,"61-09 39th Ave m6, Woodside, NY 11377, USA",40.7472374,-73.9021112,13.487007879880162,6.878326468291325,742.2680412371134,6.611056735027424,0.002061855670103,0.0010309278350515,0.0778420732265014,0.1630996948010632,0.0408669720458901,0.0840804705279498,Queens County,Queens,2.0,75.50681102970637
Brokered by Corcoran Brooklyn Heights,Co-op for sale,750000,1,1.0,2184.207862,200 Congress St Apt 5D,"Brooklyn, NY 11201","200 Congress St Apt 5DBrooklyn, NY 11201",New York,Kings County,Brooklyn,Cobble Hill,200,"200 Congress St #5d, Brooklyn, NY 11201, USA",40.6880273,-73.9950123,13.527829818844936,7.6894662343551055,343.37391282588464,5.841728022953767,0.0004578318837678,0.0004578318837678,0.0980094072861342,0.2218882296485819,0.1501410455424505,0.0706163054583011,Kings County,Brooklyn,1.0,214.0729179443345
Brokered by United Realty Associates,Multi-family home for sale,1350888,4,3.0,2184.207862,61-26 69th Ln,"Middle Village, NY 11379","61-26 69th LnMiddle Village, NY 11379",United States,New York,Queens County,Queens,69th Lane,"61-26 69th Ln, Flushing, NY 11379, USA",40.7197495,-73.888525,14.116273452204952,7.6894662343551055,618.4795977993782,6.428879767192546,0.0018313275350713,0.0013734956513035,0.1041558518531193,0.1354548067631824,0.058967408585167,0.1042461096408416,New York,Queens County,12.0,227.49803049089053
"Brokered by BEN BAY REALTY CO OF BAY RIDGE, LLC",House for sale,1288000,3,2.0,1188.0,340 86th St,"Brooklyn, NY 11209","340 86th StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,86th Street,"340 86th St, Brooklyn, NY 11209, USA",40.6229377,-74.0298947,14.06860196204365,7.080867896690782,1084.175084175084,6.989496620859463,0.0025252525252525,0.0016835016835016,0.170578516083882,0.252463353794927,0.2191062466233683,0.1421714256430601,New York,Kings County,6.0,202.6472771076518
Brokered by Prime Realty,House for sale,625000,3,1.0,2184.207862,64-01 Pleasantview St,"Middle Village, NY 11379","64-01 Pleasantview StMiddle Village, NY 11379",United States,New York,Queens County,Queens,Pleasantview Street,"64-01 Pleasantview St, Flushing, NY 11379, USA",40.7158932,-73.8820836,13.34550852871726,7.6894662343551055,286.14492735490387,5.659987061665514,0.0013734956513035,0.0004578318837678,0.1116175914235707,0.1279716162092229,0.061540021410463,0.1116599050474278,New York,Queens County,3.0,243.79602072486708
Brokered by RE MAX 1st Choice,House for sale,1280000,4,2.0,2340.0,240-67 Poplar St,"Douglaston, NY 11363","240-67 Poplar StDouglaston, NY 11363",United States,New York,Queens County,Queens,Poplar Street,"240-67 Poplar St, Flushing, NY 11363, USA",40.7690548,-73.7444989,14.062371417145494,7.75833346749091,547.008547008547,6.306290883557313,0.0017094017094017,0.0008547008547008,0.2271357664135038,0.1320996701140825,0.1297385141900803,0.241254510432971,New York,Queens County,8.0,531.4976934075991
Brokered by GLASHEN REALTY GROUP INC,Pending,675000,3,2.3738608579684373,2184.207862,558 E 34th St,"Brooklyn, NY 11203","558 E 34th StBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,East 34th Street,"558 E 34th St, Brooklyn, NY 11203, USA",40.6428139,-73.9451438,13.42246945133505,7.6894662343551055,309.0365215432962,5.736690101969958,0.0013734956513035,0.0010868291884064,0.1426853721011695,0.1670506600156091,0.1517910487863153,0.1220510569870289,New York,Kings County,7.121582573905312,311.65451153577
Brokered by EXP Realty,Co-op for sale,465000,2,1.0,2184.207862,37-50 87th St Unit 6B,"Jackson Heights, NY 11372","37-50 87th St Unit 6BJackson Heights, NY 11372",United States,New York,Queens County,Queens,87th Street,"37-50 87th St, Jackson Heights, NY 11372, USA",40.7483992,-73.8795703,13.049794835104816,7.6894662343551055,212.8918259520485,5.365470401015249,0.0009156637675356,0.0004578318837678,0.0979803421239661,0.1475346075425376,0.0290400386144682,0.1063638881516228,New York,Queens County,2.0,214.00943358861676
Brokered by COMPASS,Co-op for sale,439000,3,1.0,2184.207862,2 Tudor City Pl Apt 10MS,"Manhattan, NY 10017","2 Tudor City Pl Apt 10MSManhattan, NY 10017",New York,New York County,New York,Manhattan,2,"2 Tudor City Pl #10m, New York, NY 10017, USA",40.7482797,-73.9715473,12.992256969959042,7.6894662343551055,200.9881969740845,5.308209264872694,0.0013734956513035,0.0004578318837678,0.0348220319536351,0.2210577166474408,0.1016592214675109,0.017004766078374,New York County,New York,3.0,76.05855596394511
Brokered by Douglas Elliman - Bayside,House for sale,999500,3,2.0,1144.0,157-23 16th Rd,"Whitestone, NY 11357","157-23 16th RdWhitestone, NY 11357",United States,New York,Queens County,Queens,16th Road,"157-23 16th Rd, Flushing, NY 11357, USA",40.784332,-73.8045713,13.815011433422342,7.0431599159883405,873.6888111888112,6.773868178745518,0.0026223776223776,0.0017482517482517,0.1666332544472638,0.1454609320322472,0.0698253464559144,0.1828348126251895,New York,Queens County,6.0,190.6284430876699
Brokered by Home Source Realty Inc,House for sale,845000,4,2.0,2184.207862,202-08 100th Ave,"Hollis, NY 11423","202-08 100th AveHollis, NY 11423",United States,New York,Queens County,Queens,100th Avenue,"202-08 100th Ave, Jamaica, NY 11423, USA",40.7108416,-73.7572751,13.647093089770562,7.6894662343551055,386.8679417838301,5.960664925461705,0.0018313275350713,0.0009156637675356,0.2257988910747065,0.0725927723025499,0.1341208950557968,0.2330461749751975,New York,Queens County,8.0,493.19171311625576
Brokered by Brown Harris Stevens - 445 Park Avenue,Condo for sale,699900,3,1.0,558.0,80 Park Avenue Ave Unit 10B,"Manhattan, NY 10016","80 Park Avenue Ave Unit 10BManhattan, NY 10016",New York,New York County,New York,Manhattan,80,"80 Park Ave #10b, New York, NY 10016, USA",40.7502793,-73.9795235,13.45869417545215,6.326149473155099,1254.3010752688172,7.135130723406937,0.0053763440860215,0.0017921146953405,0.0338596958158179,0.2290150959669296,0.1088295489319907,0.0097635936386166,New York County,New York,3.0,18.8937102652264
Brokered by Connie Profaci Realty,House for sale,1200000,4,3.0,2052.0,244 Four Corners Rd,"Staten Island, NY 10304","244 Four Corners RdStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,4 Corners Road,"244 4 Corners Rd, Staten Island, NY 10304, USA",40.59194,-74.1087406,13.997832948091215,7.627057417018934,584.7953216374269,6.372970448082171,0.0019493177387914,0.0014619883040935,0.2354985398009103,0.3343046753612134,0.2988533936370191,0.2067949928996376,New York,Richmond County,12.0,483.24300367146793
Brokered by Keller Williams Realty West Monmouth,House for sale,874999,3,2.0,2868.0,93 St Stephens Pl,"Staten Island, NY 10306","93 St Stephens PlStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Saint Stephens Place,"93 St Stephens Pl, Staten Island, NY 10306, USA",40.5771798,-74.119431,13.681979165339753,7.961718815981363,305.0903068340307,5.723880178785579,0.0010460251046025,0.000697350069735,0.2537233890066908,0.3473013844041615,0.3164246103719542,0.2250187936352003,New York,Richmond County,6.0,727.6786796711891
Brokered by Corcoran SoHo,Pending,990000,2,2.0,960.0,253 Tompkins Ave Apt 4B,"Brooklyn, NY 11216","253 Tompkins Ave Apt 4BBrooklyn, NY 11216",New York,Kings County,Brooklyn,Bedford-Stuyvesant,253,"253 Tompkins Ave #4b, Brooklyn, NY 11216, USA",40.6900217,-73.945006,13.805461232211272,6.8679744089702925,1031.25,6.9394961647662,0.0020833333333333,0.0020833333333333,0.0966938238301107,0.1738718404080833,0.1122037924799814,0.0791253013067857,Kings County,Brooklyn,4.0,92.82607087690631
Brokered by Corcoran East Side,Co-op for sale,1495000,3,2.0,1650.0,215 W 98th St Apt 5C,"New York, NY 10025","215 W 98th St Apt 5CNew York, NY 10025",New York,New York County,New York,Manhattan,215,"215 W 98th St #5c, New York, NY 10025, USA",40.7958454,-73.9702391,14.217637433703022,7.409136443920128,906.060606060606,6.810209268236235,0.0018181818181818,0.0012121212121212,0.0127815707160736,0.2465800365195266,0.0980861486142208,0.0408064868614004,New York County,New York,6.0,21.089591681521544
Brokered by Vylla Home,Condo for sale,261250,2,1.0,857.0,1017 Faile St Unit 1017B,"Bronx, NY 10459","1017 Faile St Unit 1017BBronx, NY 10459",New York,Bronx County,The Bronx,Foxhurst,1017,"1017 Faile St #1017A, Bronx, NY 10459, USA",40.8245968,-73.8898403,12.473236910005028,6.754604099487962,304.84247374562426,5.723070177720684,0.0023337222870478,0.0011668611435239,0.0913311841285835,0.2146709377962748,0.0502583309942804,0.1165586203347039,Bronx County,The Bronx,2.0,78.27082479819612
Brokered by E House Realty & Mgt. Inc.,Condo for sale,698000,1,1.0,721.0,18 Eldridge St Apt 2B,"New York, NY 10002","18 Eldridge St Apt 2BNew York, NY 10002",New York,New York County,New York,Manhattan,18,"18 Eldridge St #2b, New York, NY 10002, USA",40.7148425,-73.9934391,13.45597581440824,6.582025138892826,968.0998613037448,6.876367662621874,0.001386962552011,0.001386962552011,0.0717890233605357,0.2275509334084655,0.1345987812539967,0.0438816489555711,New York County,New York,1.0,51.75988584294628
Brokered by Coordinate,House for sale,1250000,3,2.0,2049.0,134 E 35th St,"Brooklyn, NY 11203","134 E 35th StBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,East 35th Street,"134 E 35th St, Brooklyn, NY 11203, USA",40.6520971,-73.9451094,14.038654909278163,7.625595072132453,610.0536847242557,6.415184819017625,0.0014641288433382,0.0009760858955588,0.1335757433697041,0.1673580504689689,0.1436395162090549,0.1133438344012165,New York,Kings County,6.0,273.6966981645238
Brokered by TRACEY REAL ESTATE,House for sale,975000,3,2.0,1400.0,2115 Kenmore Ct,"Brooklyn, NY 11235","2115 Kenmore CtBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Kenmore Court,"2115 Kenmore Ct, Brooklyn, NY 11235, USA",40.5856655,-73.9472452,13.790193775620484,7.244941546337007,696.4285714285714,6.547400101897592,0.0021428571428571,0.0014285714285714,0.1988824130819261,0.1780598109436582,0.2047815746430582,0.176529344906993,New York,Kings County,6.0,278.43537831469666
Brokered by EXP Realty,Condo for sale,680000,2,2.0,847.0,90-20 55th Ave Unit 4A,"Elmhurst, NY 11373","90-20 55th Ave Unit 4AElmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,90-20,"90-20 55th Ave #4a, Elmhurst, NY 11373, USA",40.7367106,-73.8722089,13.429849547739444,6.742880635791903,802.8335301062574,6.689392195634075,0.0023612750885478,0.0023612750885478,0.1093216095361205,0.1340136845683003,0.0402292917110109,0.1152740729373675,Queens County,Queens,4.0,92.59540327709414
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,595000,1,1.0,2184.207862,160 Cabrini Blvd Apt 73,"New York, NY 10033","160 Cabrini Blvd Apt 73New York, NY 10033",New York,New York County,New York,Manhattan,160,"160 Cabrini Blvd Apt 73, New York, NY 10033, USA",40.8540347,-73.9393276,13.296318365198625,7.6894662343551055,272.4099708418685,5.610972393419534,0.0004578318837678,0.0004578318837678,0.0777661979644765,0.2669276898072783,0.1010814387800784,0.1065577501913855,New York County,New York,1.0,169.8575409918581
Brokered by eXp Realty BKNY,Condo for sale,1390000,4,3.0,1950.0,1840 52nd St Apt 7,"Brooklyn, NY 11204","1840 52nd St Apt 7Brooklyn, NY 11204",New York,Kings County,Brooklyn,Mapleton,1840,"1840 52nd St APT 7, Brooklyn, NY 11204, USA",40.6259793,-73.9821859,14.144815024531075,7.576097340623111,712.8205128205128,6.570631548133358,0.002051282051282,0.0015384615384615,0.1575042995200455,0.2046601534918413,0.1856912670194862,0.1320622901789204,Kings County,Brooklyn,12.0,307.13338406408883
Brokered by COMPASS,Condo for sale,845000,1,1.0,692.0,510 E 80th St Apt 12D,"Manhattan, NY 10075","510 E 80th St Apt 12DManhattan, NY 10075",New York,New York County,New York,Manhattan,510,"510 E 80th St Apartment 12e, New York, NY 10075, USA",40.771604,-73.949419,13.647093089770562,6.541029999189903,1221.0982658959538,7.108324550488652,0.0014450867052023,0.0014450867052023,0.0246286413957292,0.2152424962153255,0.0756047166319771,0.0385604379772808,New York County,New York,1.0,17.043019845844636
Brokered by Trusted Property Advisors Corp,House for sale,1474000,4,2.0,2050.0,71-28 Manse St,"Forest Hills, NY 11375","71-28 Manse StForest Hills, NY 11375",United States,New York,Queens County,Queens,Manse Street,"71-28 Manse St, Flushing, NY 11375, USA",40.7114417,-73.8490778,14.20349103015724,7.62608275807238,719.0243902439024,6.579285086775098,0.0019512195121951,0.0009756097560975,0.1415935863368379,0.0997883067885776,0.0700421665265221,0.1441481597237011,New York,Queens County,8.0,290.2668519905178
Brokered by COMPASS,House for sale,950000,3,2.0,1308.0,133 W 195th St,"Bronx, NY 10468","133 W 195th StBronx, NY 10468",United States,New York,Bronx County,The Bronx,West 195th Street,"133 W 195th St, Bronx, NY 10468, USA",40.8704967,-73.9011805,13.76421831620775,7.1770187659099,726.2996941896024,6.589338626686878,0.0022935779816513,0.0015290519877675,0.1119862203627749,0.2601536791420373,0.0974634384327776,0.1405890663997018,New York,Bronx County,6.0,146.47797623450964
