PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LATITUDE,LONGITUDE,PRICE_CAT,PRICE_LOG,SQFT_LOG,PRICE_PER_SQFT,BEDS_PER_SQFT,BATH_PER_SQFT,DIST_TO_MANHATTAN,LOCALITY_GROUPED,BEDS_TIMES_BATH,SQFT_TIMES_DISTANCE
950000,5,2.0,1660.0,3025 Brighton 8th St,"Brooklyn, NY 11235",United States,New York,Kings County,Brooklyn,40.5792869,-73.9603435,3,13.76421831620775,7.415175109613295,1.8562229634150285,0.0030120481927710845,0.0012048192771084338,0.20410204144951413,New York,10.0,338.80938880619345
800000,3,1.0,916.0,15 Broad St Apt 1928,"New York, NY 10005",United States,New York,New York County,New York,40.7067114,-74.010457,3,13.592368256649284,6.821107472256465,1.992692288156082,0.0032751091703056767,0.001091703056768559,0.08588556490446819,New York,3.0,78.67117745249287
359000,2,1.0,920.0,190 Cozine Ave Apt 3H,"Brooklyn, NY 11207",New York,Kings County,Brooklyn,East New York,40.654871,-73.8847697,1,12.791080452981857,6.825460036255307,1.8740246642773555,0.002173913043478261,0.0010869565217391304,0.15463787763380454,Kings County,2.0,142.2668474231002
1950000,2,3.0,2184.207862,860 Fifth Ave Unit 4H,"New York, NY 10065",New York,New York County,New York,Manhattan,40.7695956,-73.9688773,5,14.48334044336031,7.6894662343551055,1.8835300139106455,0.0009156637675356925,0.0013734956513035386,0.013702691511153454,New York County,6.0,29.929526529222038
999000,7,4.0,2184.207862,524 Wyona St,"Brooklyn, NY 11207",United States,New York,Kings County,Brooklyn,40.6656785,-73.8916486,4,13.81451105863119,7.6894662343551055,1.7965500644128618,0.0032048231863749236,0.001831327535071385,0.14183170979794932,New York,28.0,309.78993562158337
1950000,2,2.0,960.0,791 Greenwich St Apt 5,"New York, NY 10014",New York,New York County,New York,Manhattan,40.7373507,-74.0063169,5,14.48334044336031,6.8679744089702925,2.1088227155365566,0.0020833333333333333,0.0020833333333333333,0.05767317501317337,New York County,4.0,55.36624801264644
649000,1,1.0,2184.207862,362 W 127th St Unit 6B,"New York, NY 10027",New York,New York County,New York,Manhattan,40.8121684,-73.9523535,2,13.38318953651709,7.6894662343551055,1.7404575465490033,0.00045783188376784625,0.00045783188376784625,0.03464336070316806,New York County,1.0,75.66830081396152
1175000,4,2.0,2184.207862,168-46 Powells Cove Blvd Unit 21,"Whitestone, NY 11357",New York,Queens County,Queens,Flushing,40.7932921,-73.7951779,4,13.976779556623864,7.6894662343551055,1.8176527642683717,0.001831327535071385,0.0009156637675356925,0.1763169265578865,Queens County,8.0,385.1128171914123
799000,4,2.0,2184.207862,133-22 Centreville St,"Ozone Park, NY 11417",United States,New York,Queens County,Queens,40.6757849,-73.8361627,3,13.591117476312084,7.6894662343551055,1.767498167244626,0.001831327535071385,0.0009156637675356925,0.1724865301387283,New York,8.0,376.7464352181104
2950000,3,2.0,1709.0,360 Furman St Apt 337,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,40.6935342,-74.0002618,5,14.897316067298997,7.444248649496705,2.001184641824959,0.0017554125219426564,0.0011702750146284377,0.09416273545771521,Kings County,6.0,160.92411489723528
358000,3,1.0,2184.207862,150-38 Union Tpke Unit 11B,"Flushing, NY 11367",New York,Queens County,Queens,Flushing,40.7187728,-73.811168,1,12.788291058675025,7.6894662343551055,1.6630921664678515,0.0013734956513035386,0.00045783188376784625,0.17247675114008715,Queens County,3.0,376.72507585239583
189999,1,1.0,2184.207862,83-55 Lefferts Blvd Unit 5C,"Kew Gardens, NY 11415",New York,Queens County,Queens,Jamaica,40.704719,-73.832559,1,12.154779351142624,7.6894662343551055,1.5807052116097902,0.00045783188376784625,0.00045783188376784625,0.15926364318951772,Queens County,1.0,347.8649015853074
760000,1,1.0,700.0,414 W 54th St Apt 4E,"New York, NY 10019",New York,New York County,New York,Manhattan,40.766298,-73.9881994,3,13.541075028051122,6.55250788703459,2.066548451600458,0.0014285714285714286,0.0014285714285714286,0.023901606731767066,New York County,1.0,16.731124712236944
675999,3,2.0,2070.0,2067 Pitman Ave,"Bronx, NY 10466",United States,New York,Bronx County,The Bronx,40.8974036,-73.8427908,2,13.423948355025102,7.635786861395585,1.758030783034667,0.0014492753623188406,0.000966183574879227,0.17191345385861484,New York,6.0,355.8608494873327
380000,3,1.0,393.0,1548 72nd St Unit 1,"Brooklyn, NY 11228",New York,Kings County,Brooklyn,Bensonhurst,40.6184843,-74.0001507,1,12.847929163278053,5.976350909297934,2.1497949766117985,0.007633587786259542,0.002544529262086514,0.16714207045797952,Kings County,3.0,65.68683368998595
380000,3,1.0,393.0,1548 72nd St Unit 1,"Brooklyn, NY 11228",New York,Kings County,Brooklyn,Bensonhurst,40.6184843,-74.0001507,1,12.847929163278053,5.976350909297934,2.1497949766117985,0.007633587786259542,0.002544529262086514,0.16714207045797952,Kings County,3.0,65.68683368998595
800000,3,1.0,916.0,15 Broad St Apt 1928,"New York, NY 10005",United States,New York,New York County,New York,40.7067114,-74.010457,3,13.592368256649284,6.821107472256465,1.992692288156082,0.0032751091703056767,0.001091703056768559,0.08588556490446819,New York,3.0,78.67117745249287
379000,2,1.0,2184.207862,98-20 62 Dr Unit 14H,"Rego Park, NY 11374",New York,Queens County,Queens,Rego Park,40.7334099,-73.85851,1,12.84529412258351,7.6894662343551055,1.6705053031110435,0.0009156637675356925,0.00045783188376784625,0.12315901159886791,Queens County,2.0,269.00488141039654
995000,2,2.0,2184.207862,164 E 72nd St Apt 13C,"New York, NY 10021",New York,New York County,New York,Manhattan,40.7699248,-73.9617134,3,13.81049902116535,7.6894662343551055,1.7960283068105052,0.0009156637675356925,0.0009156637675356925,0.01623519247191189,New York County,4.0,35.46103503823317
649000,3,2.0,1150.0,1120 Bergen Ave Unit 88,"Brooklyn, NY 11234",New York,Kings County,Brooklyn,Bergen Beach,40.6280068,-73.9155812,2,13.38318953651709,7.048386408721883,1.8987593415645223,0.0026086956521739132,0.0017391304347826088,0.1647645338040858,Kings County,6.0,189.47921387469864
475000,1,1.0,739.0,3016 Brighton 5th St Apt 1C,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,40.5789422,-73.9632143,2,13.07107218827772,6.606650186198215,1.9784719668651694,0.0013531799729364006,0.0013531799729364006,0.20431392195670064,Kings County,1.0,150.98798832600178
450000,2,1.0,2184.207862,37-26 87th St Unit 2F,"Jackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,40.749416,-73.8796895,2,13.017005083966255,7.6894662343551055,1.6928359768079475,0.0009156637675356925,0.00045783188376784625,0.09751299126911114,Queens County,2.0,212.98864217712995
7250000,1,2.3738608579684373,4930.0,155 Duane St,"Manhattan, NY 10013",United States,New York,New York County,New York,40.7168184,-74.0085588,5,15.796512164761882,8.503297086224126,1.8576926108289478,0.00020283975659229209,0.0004815133586142875,0.07608502110139707,New York,2.3738608579684373,375.0991540298876
3995000,3,4.0,2456.0,360 E 88th St Ph 2B,"New York, NY 10128",New York County,New York,Manhattan,East 88th Street,40.7781672,-73.9489094,5,15.200554387495371,7.806696372521179,1.9471174056416312,0.0012214983713355048,0.0016286644951140066,0.022829878760071965,New York,12.0,56.07018223473675
210000,1,1.0,850.0,135 Ocean Pkwy Apt 1R,"Kensington, NY 11218",New York,Kings County,Brooklyn,Kensington,40.6466766,-73.9740956,1,12.25486757159303,6.7464121285733745,1.8165014733815998,0.001176470588235294,0.001176470588235294,0.13645412623632722,Kings County,1.0,115.98600730087813
3200000,3,4.0,1825.0,24 Central Park S # 5W,"New York, NY 10019",New York,New York County,New York,Manhattan,40.7703005,-73.9804715,5,14.978661680269907,7.509883061154913,1.9945266202276126,0.0016438356164383563,0.002191780821917808,0.015804680082176305,New York County,12.0,28.843541149971756
579000,3,2.0,1200.0,61-15 98th St Unit 7J,"Rego Park, NY 11374",New York,Queens County,Queens,Flushing,40.7346339,-73.8602384,2,13.269059483669357,7.0909098220799835,1.871277426537224,0.0025,0.0016666666666666668,0.12108443138475317,Queens County,6.0,145.3013176617038
1175000,3,2.3738608579684373,2184.207862,3065 Brighton 4th St,"Brooklyn, NY 11235",United States,New York,Kings County,Brooklyn,40.577735,-73.9632478,4,13.976779556623864,7.6894662343551055,1.8176527642683717,0.0013734956513035386,0.0010868291884064453,0.20551890596692082,New York,7.121582573905312,448.8960102025872
648888,2,2.0,950.0,152-18 Union Tpke Unit 11D,"Flushing, NY 11367",New York,Queens County,Queens,Flushing,40.7188694,-73.8111217,2,13.383016948701053,6.85751406254539,1.9515843243832167,0.002105263157894737,0.002105263157894737,0.1724837154842385,Queens County,4.0,163.85952971002658
995000,1,1.0,2184.207862,250 W 22nd St Apt 4B,"Manhattan, NY 10011",New York,New York County,New York,Manhattan,40.7440497,-73.9980389,3,13.81049902116535,7.6894662343551055,1.7960283068105052,0.00045783188376784625,0.00045783188376784625,0.04738409525674238,New York County,1.0,103.49671339353362
154900,1,1.0,700.0,3 Fordham Hill Oval Apt 4A,"Bronx, NY 10468",New York,Bronx County,The Bronx,Fordham Manor,40.8646563,-73.9082145,1,11.950541482162043,6.55250788703459,1.8238118424563077,0.0014285714285714286,0.0014285714285714286,0.10304660731892129,Bronx County,1.0,72.1326251232449
399000,1,1.0,577.0,231 68th St Apt 303,"Brooklyn, NY 11220",New York,Kings County,Brooklyn,Bay Ridge,40.6373585,-74.0272224,1,12.896719202134523,6.359573868672378,2.0279219124514767,0.0017331022530329288,0.0017331022530329288,0.15613806109981737,Kings County,1.0,90.09166125459463
589000,3,1.0,415.0,500 W 43rd St Apt 12G,"New York, NY 10036",New York,New York County,New York,Manhattan,40.7602412,-73.9954328,2,13.286183160425152,6.030685260261263,2.203096760491454,0.007228915662650603,0.0024096385542168677,0.0333129604400464,New York County,3.0,13.824878582619254
565000,2,2.0,1238.0,537 Annadale Rd,"Staten Island, NY 10312",United States,New York,Richmond County,Staten Island,40.5493207,-74.1744217,2,13.244582780038517,7.122059881629142,1.8596561950008306,0.0016155088852988692,0.0016155088852988692,0.30976090853976024,New York,4.0,383.48400477222316
760000,2,2.3738608579684373,2337.0,142 Commodore Dr,"Staten Island, NY 10309",United States,New York,Richmond County,Staten Island,40.5148559,-74.2032529,3,13.541075028051122,7.757051142032013,1.745647254364233,0.0008557980316645272,0.0010157727248474272,0.35468781425814166,New York,4.7477217159368745,828.905421921277
3795000,3,3.0,2250.0,201 E 80th St Apt 16A,"New York, NY 10075",New York,New York County,New York,Manhattan,40.7747519,-73.9561067,5,15.149195232316444,7.719129840906732,1.9625521975333082,0.0013333333333333333,0.0013333333333333333,0.017248144204512865,New York County,9.0,38.80832446015395
199999,3,1.0,471.0,110-20 71st Ave Unit 231,"Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,40.7223099,-73.84153,1,12.206072645530174,6.156978985585555,1.982477555000023,0.006369426751592357,0.0021231422505307855,0.14321223815724432,Queens County,3.0,67.45296417206208
2500000,3,2.0,3200.0,116 W 29th St Apt 3,"Manhattan, NY 10001",New York,New York County,New York,Manhattan,40.7468872,-73.9910651,5,14.731801689838349,8.071218539969863,1.825226465729344,0.0009375,0.000625,0.04130362068692936,New York County,6.0,132.17158619817394
749999,3,2.0,2184.207862,536 E 51st St,"Brooklyn, NY 11203",United States,New York,Kings County,Brooklyn,40.6485435,-73.9292272,3,13.527828485512494,7.6894662343551055,1.7592675581398187,0.0013734956513035386,0.0009156637675356925,0.14095094051508977,New York,6.0,307.86615242935346
1595000,2,2.0,2184.207862,210 Riverside Dr Apt 6B,"Manhattan, NY 10025",New York,New York County,New York,Manhattan,40.7942107,-73.9761618,4,14.282384921160133,7.6894662343551055,1.8573961424460248,0.0009156637675356925,0.0009156637675356925,0.012168283105274541,New York County,4.0,26.57805962558243
258000,3,1.0,500.0,149-43 35th Ave Unit 2J,"Flushing, NY 11354",New York,Queens County,Queens,Flushing,40.7666016,-73.8157611,1,12.460718739865236,6.2166061010848646,2.004424687240632,0.006,0.002,0.15631202396414576,Queens County,3.0,78.15601198207288
685000,3,2.0,1280.0,59 Bartlett Ave,"Staten Island, NY 10312",United States,New York,Richmond County,Staten Island,40.5491914,-74.1660279,2,13.437175577097312,7.155396301896734,1.8779079466968756,0.00234375,0.0015625,0.3044193551211429,New York,6.0,389.6567745550629
599000,5,2.0,2184.207862,13-73 Beach Channel Dr,"Far Rockaway, NY 11691",United States,New York,Queens County,Queens,40.607379,-73.754678,2,13.303018546545275,7.6894662343551055,1.7300314665678433,0.0022891594188392313,0.0009156637675356925,0.27885416677001174,New York,10.0,609.0754634105189
3250000,3,2.0,2292.0,71 Ludlow St Apt 4B,"New York, NY 10002",New York,New York County,New York,Manhattan,40.7175362,-73.9899587,5,14.99416586199818,7.737616282857904,1.9378275316154674,0.0013089005235602095,0.0008726003490401396,0.06819457966825657,New York County,6.0,156.30197659964406
245000,1,1.0,800.0,1100 Clove Rd Apt 7B,"Staten Island, NY 10301",New York,Richmond County,Staten Island,Castleton Corners,40.6189484,-74.1071576,1,12.409017571151187,6.68586094706836,1.8560089223202194,0.00125,0.00125,0.2131436529205556,Richmond County,1.0,170.51492233644447
729000,3,2.0,1400.0,4555 Henry Hudson Pkwy Apt 903,"Bronx, NY 10471",New York,Bronx County,The Bronx,Riverdale,40.8924692,-73.9091145,3,13.499430382731967,7.244941546337007,1.8632904484311799,0.002142857142857143,0.0014285714285714286,0.12576259864876393,Bronx County,6.0,176.0676381082695
779000,3,2.0,1557.0,1760 Tomlinson Ave,"Bronx, NY 10461",United States,New York,Bronx County,The Bronx,40.8494439,-73.8515779,3,13.565767608549109,7.351158226430694,1.845391867607219,0.0019267822736030828,0.0012845215157353885,0.13678801071592553,New York,6.0,212.97893268469605
1090000,3,3.0,1295.0,1845 52nd St Apt 27,"Brooklyn, NY 11204",New York,Kings County,Brooklyn,Mapleton,40.6260941,-73.9815074,4,13.901689171636098,7.16703787691222,1.9396701134256282,0.0023166023166023165,0.0023166023166023165,0.15734387541168635,Kings County,9.0,203.76031865813383
365000,2,1.0,925.0,393 Avenue S Apt 4A,"Brooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,40.602199,-73.9709488,1,12.807655372286902,6.8308742346461795,1.8749657704611953,0.002162162162162162,0.001081081081081081,0.18090117440867956,Kings County,2.0,167.3335863280286
1099000,1,1.0,715.0,2 Northside Piers Apt 6F,"Brooklyn, NY 11249",New York,Kings County,Brooklyn,Williamsburg,40.719753,-73.9642643,4,13.909912143303451,6.573680166960646,2.1160007469202333,0.0013986013986013986,0.0013986013986013986,0.06372555487000509,Kings County,1.0,45.56377173205364
1990000,2,2.0,1309.0,124 W 24th St Apt 2D,"New York, NY 10011",New York,New York County,New York,Manhattan,40.7439229,-73.9937052,5,14.503645699213111,7.177782416195197,2.0206304479902597,0.0015278838808250573,0.0015278838808250573,0.04518107116314979,New York County,4.0,59.14202215256307
1200000,6,4.0,2808.0,4036 Bell Ave,"Bronx, NY 10466",United States,New York,Bronx County,The Bronx,40.8928243,-73.8348075,4,13.997832948091215,7.940583827104244,1.7628216328768254,0.002136752136752137,0.0014245014245014246,0.17504952461158133,New York,24.0,491.53906510932035
473000,2,1.0,1000.0,150 W End Ave Apt 5H,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,Manhattan Beach,40.5782536,-73.9534785,2,13.06685278163674,6.90875477931522,1.891347022586304,0.002,0.001,0.20561152485989245,Kings County,2.0,205.61152485989246
2348000,3,4.0,2184.207862,860 United Nations Plz Units 31 & 32D,"Manhattan, NY 10017",New York,New York County,New York,Manhattan,40.7526263,-73.9658766,5,14.669074885824411,7.6894662343551055,1.9076844138134987,0.0013734956513035386,0.001831327535071385,0.030935173819612107,New York County,12.0,67.56884986913335
995000,1,1.0,2184.207862,305 Second Ave Unit 20,"Manhattan, NY 10003",United States,New York,New York County,New York,40.7344156,-73.9836325,3,13.81049902116535,7.6894662343551055,1.7960283068105052,0.00045783188376784625,0.00045783188376784625,0.0502467696435301,New York,1.0,109.74938929550139
2950000,4,4.0,2184.207862,111 Nelson St,"Brooklyn, NY 11231",United States,New York,Kings County,Brooklyn,40.6773575,-74.0013329,5,14.897316067298997,7.6894662343551055,1.937366731742778,0.001831327535071385,0.001831327535071385,0.10995211670840849,New York,16.0,240.1582777580474
133000,1,1.0,630.0,3231 Barker Ave Unit Ld,"Bronx, NY 10467",New York,Bronx County,The Bronx,East Bronx,40.8720291,-73.8695302,1,11.798111925972618,6.447305862541213,1.8299289932124267,0.0015873015873015873,0.0015873015873015873,0.13507454630258617,Bronx County,1.0,85.09696417062929
468000,3,1.0,2184.207862,170 W End Ave Apt 3F,"New York, NY 10023",New York,New York County,New York,Manhattan,40.7767637,-73.9843469,2,13.056225711649638,7.6894662343551055,1.6979365425023716,0.0013734956513035386,0.00045783188376784625,0.01459416586517579,New York County,3.0,31.876691822048993
850000,5,3.0,3024.0,931 Tilden St,"Bronx, NY 10469",United States,New York,Bronx County,The Bronx,40.8770223,-73.8585612,3,13.652992804936396,8.014666370464942,1.7035010783791822,0.0016534391534391533,0.000992063492063492,0.14665912076216164,New York,15.0,443.4971811847768
995000,6,3.0,2125.0,52 28th Ave,"Brooklyn, NY 11214",11214,United States,New York,Kings County,40.5895073,-73.9855167,3,13.81049902116535,7.661997558901893,1.8024671653829987,0.002823529411764706,0.001411764705882353,0.19412135738289815,United States,18.0,412.50788443865855
2348000,3,4.0,2184.207862,860 United Nations Plz Units 31 & 32D,"Manhattan, NY 10017",New York,New York County,New York,Manhattan,40.7526263,-73.9658766,5,14.669074885824411,7.6894662343551055,1.9076844138134987,0.0013734956513035386,0.001831327535071385,0.030935173819612107,New York County,12.0,67.56884986913335
1850000,3,2.0,2184.207862,235 E 22nd St Apt 11S,"Manhattan, NY 10010",New York,New York County,New York,Manhattan,40.7377082,-73.9819095,4,14.430696737594902,7.6894662343551055,1.8766838032425752,0.0013734956513035386,0.0009156637675356925,0.04663806275446966,New York County,6.0,101.86722333676202
2800000,2,1.0,1800.0,98A-98G Discala Ln,"Staten Island, NY 10312",10312,United States,New York,Richmond County,40.5240723,-74.1710503,5,14.845130332288226,7.496097345175956,1.9803812102095595,0.0011111111111111111,0.0005555555555555556,0.32716279094264666,United States,2.0,588.893023696764
4995000,3,2.0,2803.0,65 W 13th St Apt 10A,"Manhattan, NY 10011",New York,New York County,New York,Manhattan,40.736841,-73.99679,5,15.423948170264971,7.938802248154481,1.9428558223440506,0.0010702818408847663,0.0007135212272565109,0.05286533061468871,New York County,6.0,148.18152171297245
398800,1,1.0,2184.207862,3540 82nd St Apt 4D,"Jackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,40.7505816,-73.8847602,1,12.896217824589245,7.6894662343551055,1.6771278306641548,0.00045783188376784625,0.00045783188376784625,0.09235413018700876,Queens County,1.0,201.72061724263608
142500,3,1.0,2184.207862,155-01 90 Ave Unit 6E,"Jamaica, NY 11432",New York,Queens County,Queens,Jamaica,40.7048447,-73.8022389,1,11.86710429621008,7.6894662343551055,1.5432936350237243,0.0013734956513035386,0.00045783188376784625,0.186203505045678,Queens County,3.0,406.7071596527266
2570000,5,2.0,2000.0,9223 Ridge Blvd,"Brooklyn, NY 11209",United States,New York,Kings County,Brooklyn,40.6193875,-74.0353364,5,14.759416845976386,7.601402334583733,1.941670259818531,0.0025,0.001,0.17582735981982367,New York,10.0,351.65471963964734
225000,1,1.0,900.0,601 Pelham Pkwy N Apt 408,"Bronx, NY 10467",New York,Bronx County,The Bronx,Allerton,40.8574263,-73.8708848,1,12.323860125621126,6.803505257608338,1.811398633349977,0.0011111111111111111,0.0011111111111111111,0.12485006296646324,Bronx County,1.0,112.36505666981692
345000,1,1.0,900.0,143-43 41 Ave Unit 4G,"Flushing, NY 11355",New York,Queens County,Queens,Flushing,40.7606023,-73.8222658,1,12.75130259456002,6.803505257608338,1.8742254340584628,0.0011111111111111111,0.0011111111111111111,0.1506238441779043,Queens County,1.0,135.56145976011388
875000,5,2.0,1974.0,1646 E 54th St,"Brooklyn, NY 11234",United States,New York,Kings County,Brooklyn,40.6174718,-73.9231114,3,13.681980308196241,7.5883236773352225,1.8030306679012034,0.0025329280648429585,0.0010131712259371835,0.17246800887468994,New York,10.0,340.4518495186379
1188000,7,2.0,2184.207862,86-17 105th St,"Richmond Hill, NY 11418",United States,New York,Queens County,Queens,40.696809,-73.842496,4,13.987782620655215,7.6894662343551055,1.8190836911618655,0.0032048231863749236,0.0009156637675356925,0.15495436843470728,New York,14.0,338.4525497863323
694000,2,1.0,2184.207862,345 Montgomery St Apt 4N,"Brooklyn, NY 11225",New York,Kings County,Brooklyn,Crown Heights,40.6657959,-73.9527658,2,13.450228680410094,7.6894662343551055,1.7491758557072496,0.0009156637675356925,0.00045783188376784625,0.1187437223875421,Kings County,2.0,259.3609720020149
495000,1,1.0,2184.207862,27 E 65th St Apt 2E,"New York, NY 10065",New York,New York County,New York,Manhattan,40.767256,-73.9682231,2,13.112315061750808,7.6894662343551055,1.7052308524572775,0.00045783188376784625,0.00045783188376784625,0.0161212366029959,New York County,1.0,35.21213173342582
649000,1,1.0,687.0,400 E 56th St Apt 25K,"New York, NY 10022",New York,New York County,New York,Manhattan,40.7571111,-73.9630783,2,13.38318953651709,6.5337888379333435,2.048304570055593,0.001455604075691412,0.001455604075691412,0.027228384713374774,New York County,1.0,18.70590029808847
659000,2,1.0,714.0,39 Argyle Rd Apt 4B,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,Flatbush,40.6486309,-73.9674377,2,13.398480330934175,6.5722825426940075,2.0386342558915733,0.0028011204481792717,0.0014005602240896359,0.13452172224625694,Kings County,2.0,96.04850968382746
429000,2,1.0,850.0,160 72nd St Apt 758,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,40.6343667,-74.0311335,2,12.969214528909768,6.7464121285733745,1.9223869342314097,0.002352941176470588,0.001176470588235294,0.16035466613459956,Kings County,2.0,136.30146621440963
959000,2,2.0,1719.0,27110 Grand Central Pkwy Apt 30O,"Floral Park, NY 11005",New York,Queens County,Queens,Queens Village,40.7564761,-73.7212008,3,13.7736473966179,7.450079569807499,1.8487919850463819,0.0011634671320535194,0.0011634671320535194,0.2514128716908607,Queens County,4.0,432.1787264365895
368000,3,1.0,2184.207862,2 Bay Club Dr Apt 21H,"Bayside, NY 11360",New York,Queens County,Queens,Bayside,40.7781488,-73.782075,1,12.81584093453868,7.6894662343551055,1.6666749737816504,0.0013734956513035386,0.00045783188376784625,0.18918979889633644,Queens County,3.0,413.229846159577
758800,3,2.0,1633.0,74 Appleby Ave,"Staten Island, NY 10305",United States,New York,Richmond County,Staten Island,40.5910792,-74.0801059,3,13.53949483491245,7.3987862754199485,1.8299616086888468,0.001837109614206981,0.001224739742804654,0.22075434919260414,New York,6.0,360.49185223152256
1795000,2,2.0,1245.0,180 Front St Apt 7F,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,Dumbo,40.7022611,-73.9854097,4,14.400516137007425,7.1276936993473985,2.0203612478922763,0.001606425702811245,0.001606425702811245,0.08207827561114853,Kings County,4.0,102.18745313587992
1595000,5,3.0,2184.207862,41-33 68 St,"Woodside, NY 11377",United States,New York,Queens County,Queens,40.7435797,-73.8964717,4,14.282384921160133,7.6894662343551055,1.8573961424460248,0.0022891594188392313,0.0013734956513035386,0.0845350396757369,New York,15.0,184.6420982742265
1089000,4,3.0,2184.207862,196-11 100 Ave,"Hollis, NY 11423",United States,New York,Queens County,Queens,40.7099505,-73.7626558,4,13.900771320188321,7.6894662343551055,1.807768042218881,0.001831327535071385,0.0013734956513035386,0.2210012052091264,New York,12.0,482.71256992924924
735000,1,1.0,2184.207862,42-37 27th St Unit 5B,"Long Island City, NY 11101",New York,Queens County,Queens,Long Island City,40.7491662,-73.9406038,3,13.507627138738266,7.6894662343551055,1.75664041261911,0.00045783188376784625,0.00045783188376784625,0.045690592433009956,Queens County,1.0,99.79775121161806
559900,2,1.0,1217.0,158-11 96th St,"Howard Beach, NY 11414",United States,New York,Queens County,Queens,40.6609023,-73.8371049,2,13.23551526136861,7.1049654482698426,1.862854275328199,0.0016433853738701725,0.0008216926869350862,0.181421536012953,New York,2.0,220.79000932776378
350000,1,1.0,2184.207862,340 Haven Ave Apt 6A,"Manhattan, NY 10033",New York,New York County,New York,Manhattan,40.8510315,-73.9416561,1,12.765691290604371,7.6894662343551055,1.6601531109623235,0.00045783188376784625,0.00045783188376784625,0.07407786929616446,New York County,1.0,161.80146451689083
780000,3,3.0,1236.0,32-05 Linden Pl Unit A3,"Flushing, NY 11354",United States,New York,Queens County,Queens,40.767546,-73.8314686,3,13.567050480716235,7.1204443723924875,1.9053657006743345,0.0024271844660194173,0.0024271844660194173,0.1405944204510281,New York,9.0,173.77470367747074
173000,3,1.0,500.0,76-26 113 St Unit 1B,"Forest Hills, NY 11375",New York,Queens County,Queens,Flushing,40.7172419,-73.8336819,1,12.06105265381003,6.2166061010848646,1.940134610057608,0.006,0.002,0.15247464432887964,Queens County,3.0,76.23732216443982
995000,4,2.0,2200.0,43 Sunnyside Ter,"Staten Island, NY 10301",United States,New York,Richmond County,Staten Island,40.6146934,-74.0996097,3,13.81049902116535,7.696667081526462,1.7943479787911454,0.0018181818181818182,0.0009090909090909091,0.21177779387284829,New York,8.0,465.91114652026624
775000,4,2.0,2184.207862,147-37 230th St,"Springfield Gardens, NY 11413",United States,New York,Queens County,Queens,40.656902,-73.7523889,3,13.560619598657233,7.6894662343551055,1.763531978080729,0.001831327535071385,0.0009156637675356925,0.2525949973519016,New York,8.0,551.7199791178928
1649000,1,1.0,800.0,635 W 42nd St Apt 30A,"New York, NY 10036",New York,New York County,New York,Manhattan,40.7617008,-73.9996228,4,14.31568020796969,6.68586094706836,2.1411872489281847,0.00125,0.00125,0.03557782062577712,New York County,1.0,28.462256500621695
1290000,5,3.0,2184.207862,44-12 65th St,"Woodside, NY 11377",United States,New York,Queens County,Queens,40.7404458,-73.9008992,4,14.070153551531353,7.6894662343551055,1.829795869142194,0.0022891594188392313,0.0013734956513035386,0.08222884687431324,New York,15.0,179.60489382606912
575000,3,1.0,1390.0,920 Harding Park,"Bronx, NY 10473",United States,New York,Bronx County,The Bronx,40.8069155,-73.8562067,2,13.26212705890841,7.237778191923443,1.8323478154812027,0.002158273381294964,0.0007194244604316547,0.11743354327081774,New York,3.0,163.23262514643667
800000,2,1.0,1200.0,100 Avenue P Apt 1H,"Brooklyn, NY 11204",New York,Kings County,Brooklyn,Gravesend,40.6072346,-73.9847935,3,13.592368256649284,7.0909098220799835,1.9168722487944743,0.0016666666666666668,0.0008333333333333334,0.17638997182212407,Kings County,2.0,211.66796618654888
750000,1,1.0,2184.207862,120 E 36th St Ph B,"New York, NY 10016",United States,New York,New York County,New York,40.7477728,-73.9794793,3,13.527829818844937,7.6894662343551055,1.7592677315370875,0.00045783188376784625,0.00045783188376784625,0.036284402548888636,New York,1.0,79.25267731525541
1750000,2,2.0,1320.0,199 Conover St Unit 2B,"Brooklyn, NY 11231",New York,Kings County,Brooklyn,Red Hook,40.6774843,-74.0147997,4,14.375126917328105,7.186144304522325,2.0003949695640912,0.0015151515151515152,0.0015151515151515152,0.11426114793130211,Kings County,4.0,150.8247152693188
2750000,2,2.0,1488.0,30 Orchard St Ph B,"Manhattan, NY 10002",New York,New York County,New York,Manhattan,40.7155919,-73.9912903,5,14.827111833279051,7.305860032684009,2.0294820550828296,0.0013440860215053765,0.0013440860215053765,0.07043410906442962,New York County,4.0,104.80595428787127
