PRICE,BEDS,BATH,PROPERTYSQFT,LOCALITY,SUBLOCALITY,LATITUDE,LONGITUDE,PRICE_CAT
3500000,24,8.0,9500.0,New York,Kings County,40.6717953,-73.9407352,5
874000,2,2.0,915.0,Kings County,Brooklyn,40.694352,-73.919978,3
10750000,8,2.3738608579684373,7327.0,New York,New York County,40.764757,-73.965815,5
1248000,4,2.0,2450.0,United States,New York,40.6056129,-73.9396751,4
950000,3,2.0,1748.0,New York,Queens County,40.7188985,-73.8587988,3
1198000,6,5.0,2184.207862,New York,Queens County,40.6811645,-73.7493264,4
5295000,4,4.0,4600.0,New York,Kings County,40.6800067,-73.9982111,5
549000,2,1.0,2184.207862,New York,Queens County,40.7201292,-73.8398387,2
199888,1,1.0,2184.207862,Queens County,Queens,40.6661012,-73.8471882,1
219000,2,1.0,2184.207862,Queens County,Queens,40.6999899,-73.8539,1
4999000,3,2.0,2160.0,New York County,New York,40.7375223,-73.9849542,5
1250828,7,2.0,2184.207862,New York,Queens County,40.7063804,-73.9009749,4
949000,6,3.0,2184.207862,New York,Queens County,40.677393,-73.800094,3
1274000,3,2.0,2184.207862,New York County,New York,40.7482245,-73.9795398,4
245000,2,1.0,900.0,Kings County,Brooklyn,40.6014996,-73.9324298,1
1500000,5,7.0,4384.0,New York,New York County,40.8354875,-73.9459545,4
600000,3,1.0,2184.207862,New York County,New York,40.7602412,-73.9954328,2
1249949,4,4.0,2720.0,New York,Richmond County,40.5107574,-74.239192,4
849999,3,2.0,2184.207862,New York,Queens County,40.7226341,-73.8165656,3
699000,2,2.0,1400.0,Kings County,Brooklyn,40.6535119,-73.9571389,3
1500000,6,4.0,3328.0,New York,Richmond County,40.585111,-74.1036081,4
285000,2,1.0,835.0,Bronx County,The Bronx,40.8396194,-73.8587548,1
5350000,3,4.0,2491.0,New York County,New York,40.7518261,-74.002774,5
748000,2,2.0,713.0,Queens County,Queens,40.7576255,-73.8231097,3
225000,3,2.3738608579684373,2184.207862,New York,Richmond County,40.541076,-74.1706195,1
135000,1,1.0,792.0,Queens County,Queens,40.6030799,-73.74755,1
7990000,5,4.0,5202.0,New York,New York County,40.7221603,-74.0078633,5
1195000,3,2.0,2700.0,New York,Richmond County,40.5424657,-74.1746625,4
1149000,3,1.0,2184.207862,New York,Queens County,40.7328877,-73.853874,4
2800000,3,2.0,1687.0,New York County,New York,40.8115505,-73.959759,5
8500000,3,3.0,2080.0,New York County,New York,40.7710757,-73.9809771,5
659000,2,1.0,714.0,Kings County,Brooklyn,40.6486309,-73.9674377,2
2300000,1,2.0,1100.0,New York County,New York,40.7761296,-73.960619,5
368888,2,1.0,540.0,New York,Richmond County,40.5740408,-74.0931899,1
790000,3,2.0,1596.0,New York,Queens County,40.7761945,-73.8477672,3
399000,1,1.0,2184.207862,Queens County,Queens,40.7517899,-73.88467,1
3250000,2,2.0,1300.0,New York,Manhattan,40.7199716,-73.9980266,5
1488000,2,2.0,1464.0,New York,Kings County,40.6171732,-74.0169489,4
6900000,3,4.0,2184.207862,New York County,New York,40.7781265,-73.9579786,5
579900,3,2.3738608579684373,2640.0,New York,Richmond County,40.6422293,-74.0830445,2
509000,3,1.0,2184.207862,Queens County,Queens,40.7544029,-73.876343,2
580880,4,2.0,1504.0,New York,Kings County,40.6492194,-73.933307,2
875000,3,1.0,294.0,New York County,New York,40.7694824,-73.9676328,3
789000,2,1.0,2184.207862,New York County,New York,40.7707244,-73.9533267,3
985000,6,5.0,2184.207862,New York,Queens County,40.6615069,-73.7581972,3
699000,2,2.0,967.0,Queens County,Queens,40.7684458,-73.8313888,3
395000,3,1.0,2184.207862,New York County,New York,40.778484,-73.9524912,1
790000,4,2.0,1744.0,New York,Kings County,40.631398,-73.9361773,3
649000,3,2.0,1150.0,Kings County,Brooklyn,40.6280068,-73.9155812,2
825000,2,1.0,2184.207862,New York County,New York,40.7991571,-73.9690321,3
820000,4,3.0,2184.207862,New York,Queens County,40.7154424,-73.8098159,3
800000,3,2.0,1224.0,New York,Kings County,40.6125589,-73.9230425,3
609000,2,2.0,2184.207862,Queens County,Queens,40.7550154,-73.8329807,2
165000,1,1.0,750.0,Bronx County,The Bronx,40.904655,-73.9066105,1
1588000,2,2.0,1108.0,New York County,New York,40.7701201,-73.9833141,4
429000,1,1.0,575.0,Kings County,Brooklyn,40.692675,-73.96429,2
779000,3,2.0,1540.0,New York,Kings County,40.5949347,-73.9347766,3
1590000,5,6.0,2184.207862,United States,New York,40.6729954,-73.8373187,4
3500000,3,2.0,2184.207862,New York County,New York,40.7361563,-73.9977295,5
4750000,3,2.3738608579684373,2969.0,New York County,New York,40.7843921,-73.9538405,5
1299999,5,5.0,3134.0,New York,Queens County,40.5883339,-73.7934039,4
689000,3,2.0,2184.207862,New York,Queens County,40.6794706,-73.8195636,2
758000,4,2.0,1216.0,New York,Kings County,40.6318515,-73.9382094,3
1279000,16,8.0,3550.0,New York,Bronx County,40.8282675,-73.9014729,4
1200000,1,1.0,1120.0,New York County,New York,40.7088594,-74.001287,4
465000,2,2.0,2184.207862,New York County,New York,40.754032,-73.965157,2
3999999,2,2.0,1997.0,New York County,New York,40.7509451,-74.0035855,5
499900,2,2.0,960.0,New York,Richmond County,40.5741868,-74.0960192,2
14600000,6,2.3738608579684373,6630.0,New York,New York County,40.7782059,-73.9790314,5
875000,1,2.0,2184.207862,New York County,New York,40.7710157,-73.9642556,3
499000,1,1.0,615.0,New York County,New York,40.8138919,-73.9476673,2
428000,3,3.0,2184.207862,New York,Kings County,40.6274951,-73.915694,2
838000,3,2.0,706.0,New York County,New York,40.7118928,-73.9940945,3
99000,1,1.0,850.0,Bronx County,The Bronx,40.8366623,-73.9239586,1
1895000,3,2.0,1929.0,New York County,New York,40.7647904,-73.9890812,5
1595000,4,2.0,2627.0,New York,Bronx County,40.8872408,-73.9082189,4
1750000,4,3.0,3225.0,New York,Kings County,40.633166,-74.0303565,4
12495000,4,4.0,6310.0,New York,New York County,40.7777566,-73.9600565,5
650000,3,2.3738608579684373,2184.207862,New York,Queens County,40.759972,-73.9173868,2
1225000,2,2.0,882.0,Kings County,Brooklyn,40.6826476,-73.9434923,4
560000,3,2.3738608579684373,2184.207862,New York,Kings County,40.632221,-73.955309,2
365000,1,1.0,2184.207862,New York County,New York,40.7187352,-73.9847294,1
1950000,1,2.0,1117.0,New York County,New York,40.7408927,-74.0044465,5
1400000,6,2.3738608579684373,2184.207862,New York,Queens County,40.7788549,-73.8246986,4
1588000,5,2.3738608579684373,2580.0,New York,Kings County,40.6122575,-74.0082788,4
870000,1,1.0,620.0,New York County,New York,40.7681878,-73.9845086,3
229000,1,1.0,2184.207862,Queens County,Queens,40.7763731,-73.9073075,1
1050000,4,4.0,3305.0,New York,Richmond County,40.5209862,-74.2084631,4
318888,1,1.0,875.0,Queens County,Queens,40.736926,-73.8577614,1
678990,3,3.0,1575.0,New York,Richmond County,40.6012318,-74.1300175,2
1049000,3,1.0,1683.0,New York,Kings County,40.6249039,-74.0253417,4
538888,3,2.0,1500.0,Queens County,Queens,40.7807824,-73.7743544,2
450000,3,2.3738608579684373,1122.0,New York,Bronx County,40.8408308,-73.7856681,2
1250000,3,2.0,2110.0,New York,Kings County,40.5866351,-73.9436164,4
690000,2,2.0,942.0,Kings County,Brooklyn,40.6088021,-73.9805695,2
3995000,3,3.0,1637.0,New York County,New York,40.7435613,-74.0063336,5
1250000,5,2.0,2376.0,New York,Kings County,40.6383413,-73.9547608,4
799999,3,2.0,1596.0,New York,Richmond County,40.5419604,-74.1682869,3
2050000,7,4.0,5200.0,New York,New York County,40.8003622,-73.9373581,5
8525000,4,4.0,2863.0,New York County,New York,40.7794854,-73.9561419,5
6999500,5,2.3738608579684373,4065.0,New York,New York County,40.7463287,-74.0034571,5
799999,6,2.3738608579684373,2184.207862,New York,Kings County,40.6245872,-73.9219517,3
988888,5,3.0,2184.207862,New York,Kings County,40.6748665,-73.908063,3
500000,3,2.0,2184.207862,Kings County,Brooklyn,40.6927721,-73.9936086,2
799000,5,3.0,2184.207862,New York,Queens County,40.7039425,-73.7459355,3
594900,3,2.0,1224.0,New York,Kings County,40.63818,-73.9071525,2
1180000,4,5.0,3100.0,New York,Queens County,40.744266,-73.862867,4
950000,3,1.0,660.0,New York County,New York,40.7641461,-73.9901764,3
799000,3,2.0,864.0,New York,Richmond County,40.5593089,-74.1264964,3
599000,4,2.0,1348.0,Bronx County,The Bronx,40.84296,-73.8312695,2
1850000,7,3.0,2240.0,New York,Kings County,40.6225358,-73.9970748,4
1495000,3,2.0,1590.0,New York County,New York,40.7561092,-73.9669846,4
785000,1,1.0,2184.207862,New York County,New York,40.7473555,-73.9813841,3
450000,1,1.0,2184.207862,New York County,New York,40.777093,-73.956552,2
24950000,7,5.0,12000.0,New York,New York County,40.7700688,-73.9679334,5
499000,3,2.0,1024.0,New York,Richmond County,40.5757598,-74.0943577,2
1200000,6,3.0,2184.207862,New York,Queens County,40.6943555,-73.8543804,4
349000,2,1.0,800.0,New York,Kings County,40.6699639,-73.9428018,1
279000,2,2.0,1050.0,New York,Bronx County,40.898666,-73.8738365,1
999900,4,2.0,2024.0,New York,Kings County,40.6101839,-74.009209,4
499000,1,1.0,571.0,Queens County,Queens,40.7440779,-73.9118986,2
869000,6,3.0,1526.0,New York,Bronx County,40.8505252,-73.856443,3
430000,3,1.0,2184.207862,New York County,New York,40.7482797,-73.9715473,2
2495000,3,2.3738608579684373,4125.0,New York,Kings County,40.7043492,-73.9310947,5
21500000,5,2.3738608579684373,4179.0,New York,New York County,40.7847977,-73.9556597,5
765000,3,4.0,2205.0,New York,Richmond County,40.611142,-74.0905357,3
675000,2,1.0,2184.207862,Queens County,Queens,40.7513999,-73.88839,2
1300000,2,2.0,1140.0,New York County,New York,40.7945469,-73.9649582,4
1768888,10,10.0,3933.0,New York,Kings County,40.6410259,-74.0112793,4
589000,3,1.0,415.0,New York County,New York,40.7602412,-73.9954328,2
449000,2,1.0,2184.207862,New York County,New York,40.7810674,-73.954925,2
11900000,6,2.3738608579684373,9075.0,New York,New York County,40.8032028,-73.9687464,5
799000,6,4.0,2310.0,New York,Bronx County,40.897885,-73.8562199,3
399000,3,2.0,2184.207862,New York,Kings County,40.5866482,-73.9845156,1
1860000,6,4.0,2184.207862,New York,Queens County,40.7832802,-73.8149701,4
359000,2,1.0,920.0,Kings County,Brooklyn,40.654871,-73.8847697,1
549999,3,1.0,1020.0,Queens County,Queens,40.7517899,-73.88467,2
599000,4,4.0,2100.0,New York,Queens County,40.6083635,-73.7565424,2
399000,1,1.0,771.0,New York,Queens County,40.7335145,-73.8153016,1
749900,3,1.0,830.0,New York County,New York,40.798921,-73.961553,3
869900,4,2.0,2280.0,New York,Richmond County,40.5873346,-74.1553517,3
299000,3,1.0,394.0,New York County,New York,40.7571764,-73.9656764,1
649000,3,3.0,1456.0,New York,Richmond County,40.5972983,-74.1347274,2
1900000,9,5.0,5000.0,New York,New York County,40.8082842,-73.9412356,5
1180000,6,5.0,1810.0,New York,Queens County,40.793158,-73.8419309,4
1980000,5,2.0,2652.0,New York,Kings County,40.6253464,-74.036404,5
769000,2,2.0,2184.207862,New York,Queens County,40.6868333,-73.8309133,3
725000,4,2.0,2000.0,New York,Richmond County,40.6199521,-74.1237895,3
588000,2,2.0,2000.0,New York,Richmond County,40.5904561,-74.1521059,2
235000,1,1.0,660.0,Bronx County,The Bronx,40.881546,-73.908104,1
2488000,4,2.3738608579684373,3850.0,New York,Kings County,40.5762337,-73.9511136,5
688888,4,2.0,2846.0,New York,Bronx County,40.8726182,-73.8651768,2
1725000,3,2.0,1508.0,New York,Kings County,40.6208655,-74.036863,4
3595000,5,4.0,4675.0,New York,New York County,40.828721,-73.947403,5
1500000,3,2.0,1240.0,New York,Kings County,40.6045606,-74.0114555,4
1999999,12,6.0,2184.207862,Kings County,Brooklyn,40.7142948,-73.9448148,5
989000,4,3.0,1305.0,New York,Queens County,40.743303,-73.7039503,3
349000,3,1.0,500.0,Queens County,Queens,40.778411,-73.781048,1
3700000,6,4.0,2400.0,New York,Kings County,40.7140718,-73.958911,5
3695000,2,2.0,1978.0,New York County,New York,40.774282,-73.9841771,5
625000,3,1.0,2184.207862,New York,Queens County,40.7158932,-73.8820836,2
1295000,8,3.0,3050.0,New York,Kings County,40.578698,-73.9551566,4
1049000,6,2.0,2184.207862,New York,Queens County,40.7124648,-73.8767192,4
475000,2,1.0,975.0,New York,Kings County,40.5989402,-73.9939759,2
354900,2,1.0,673.0,Kings County,Brooklyn,40.6343667,-74.0311335,1
850000,3,2.0,2194.0,New York,Bronx County,40.8467388,-73.8189548,3
999000,3,1.0,600.0,New York County,New York,40.7717454,-73.9900505,4
650000,1,1.0,2184.207862,New York County,New York,40.762566,-73.9667017,2
3195000,3,3.0,2184.207862,New York County,New York,40.7701916,-73.9682413,5
1595000,5,3.0,2184.207862,New York,Queens County,40.7435797,-73.8964717,4
1850000,3,2.0,2184.207862,New York County,New York,40.7377082,-73.9819095,4
700000,1,2.0,900.0,New York County,New York,40.8211582,-73.9445475,3
235000,1,1.0,800.0,Kings County,Brooklyn,40.595967,-73.9504018,1
595000,1,1.0,2184.207862,New York County,New York,40.7211983,-73.9787559,2
758888,4,2.0,2184.207862,New York,Queens County,40.7479833,-73.8746835,3
685000,4,2.0,2269.0,New York,Richmond County,40.5849183,-74.1599388,2
649000,3,2.0,1152.0,New York,Richmond County,40.544553,-74.159323,2
19995000,7,6.0,8200.0,New York,New York County,40.7777833,-73.962008,5
325000,2,1.0,2184.207862,Queens County,Queens,40.7280894,-73.8494828,1
849000,3,2.0,1890.0,New York,Bronx County,40.8292519,-73.855841,3
1275000,6,5.0,2500.0,New York,Richmond County,40.5423923,-74.1955899,4
915000,6,5.0,3096.0,New York,Bronx County,40.8471618,-73.8650964,3
15900000,4,4.0,3698.0,New York County,New York,40.7646573,-73.9744439,5
399000,1,1.0,675.0,New York County,New York,40.8581217,-73.9322431,1
795000,3,1.0,2184.207862,New York County,New York,40.7345988,-74.007273,3
599000,2,2.0,1095.0,Kings County,Brooklyn,40.5784256,-73.9853674,2
728000,3,2.0,1450.0,Queens County,Queens,40.7436792,-73.8983202,3
995000,1,1.0,2184.207862,New York County,New York,40.7440497,-73.9980389,3
1650000,1,2.0,1000.0,New York County,New York,40.7385868,-74.0078404,4
749000,3,2.3738608579684373,2002.0,New York,Kings County,40.6681727,-73.8800267,3
839000,4,2.0,2184.207862,New York,Queens County,40.6590909,-73.8451972,3
1245000,4,3.0,2388.0,United States,New York,40.5771597,-74.123973,4
1150000,3,2.0,1280.0,New York,Kings County,40.6193771,-73.9717704,4
699900,3,1.0,558.0,New York County,New York,40.7502793,-73.9795235,3
565000,1,1.0,804.0,Kings County,Brooklyn,40.6053887,-73.9787595,2
18950000,4,4.0,5075.0,New York County,New York,40.7219635,-74.0033414,5
1690000,7,7.0,4600.0,New York,Queens County,40.7407623,-73.8521478,4
1095000,2,2.0,1200.0,New York County,New York,40.7069308,-74.0085978,4
1090000,5,3.0,2184.207862,New York,Queens County,40.7922364,-73.8405165,4
589000,4,2.0,2235.0,New York,Queens County,40.6054311,-73.7620238,2
1288000,3,2.0,2184.207862,New York,Kings County,40.6208518,-74.0133836,4
868000,3,2.0,1452.0,New York,Queens County,40.7592798,-73.7939528,3
799000,3,2.0,1816.0,New York,Richmond County,40.5557686,-74.1327357,3
3399000,6,4.0,5000.0,New York,Kings County,40.6804045,-73.9573819,5
499000,2,1.0,900.0,Kings County,Brooklyn,40.6273371,-74.0262024,2
839000,3,2.0,1120.0,New York County,New York,40.8501059,-73.9387857,3
299000,1,1.0,2184.207862,Queens County,Queens,40.7490984,-73.8849909,1
860000,5,3.0,2324.0,New York,Kings County,40.5768936,-74.0048793,3
690000,3,2.0,1284.0,New York,Richmond County,40.5884822,-74.0735337,2
279000,1,1.0,750.0,Kings County,Brooklyn,40.6179165,-73.9546305,1
397000,2,1.0,1000.0,Queens County,Queens,40.7381747,-73.8785246,1
945000,2,1.0,2184.207862,New York County,New York,40.7540096,-73.9637466,3
295000,3,1.0,2184.207862,Queens County,Queens,40.6633466,-73.8542803,1
639000,3,2.0,1224.0,New York,Bronx County,40.832149,-73.8265941,2
425000,1,1.0,603.0,Kings County,Brooklyn,40.6360061,-73.971649,2
750000,3,4.0,2184.207862,New York,Kings County,40.6463635,-73.9325263,3
1650000,9,5.0,4320.0,New York,Kings County,40.5906586,-73.9818321,4
799000,1,1.0,684.0,New York County,New York,40.746232,-73.978689,3
3950000,5,2.0,3528.0,New York,Kings County,40.6680619,-73.9748375,5
1085000,5,3.0,1200.0,New York,Kings County,40.618311,-73.997597,4
300000,3,1.0,600.0,Kings County,Brooklyn,40.6372695,-73.9712947,1
299999,2,1.0,863.0,Bronx County,The Bronx,40.822441,-73.8110424,1
2695000,2,2.0,1927.0,Kings County,Brooklyn,40.677514,-73.986803,5
279000,1,1.0,800.0,Queens County,Queens,40.7151999,-73.83611,1
150000,3,2.3738608579684373,2184.207862,New York,Richmond County,40.6171535,-74.0890497,1
749000,3,2.0,2184.207862,New York,Bronx County,40.821432,-73.8474428,3
18000000,6,6.0,2184.207862,New York County,New York,40.7676314,-73.9668788,5
750000,2,2.0,1330.0,New York,Richmond County,40.5039785,-74.2396555,3
205000,1,1.0,2184.207862,Bronx County,The Bronx,40.8801731,-73.91173,1
199000,2,1.0,900.0,New York,Richmond County,40.6281757,-74.1797234,1
1295000,3,2.0,2184.207862,New York,Kings County,40.6189992,-73.9648549,4
1095000,3,2.0,2184.207862,New York County,New York,40.7093215,-74.003525,4
619000,2,2.0,804.0,New York,Richmond County,40.6250376,-74.1522209,2
3600000,3,2.3738608579684373,2184.207862,New York,Kings County,40.6179636,-73.9681702,5
639000,2,2.0,862.0,New York,Kings County,40.6175251,-73.9255226,2
849000,4,3.0,2184.207862,New York,Kings County,40.6895034,-73.8684501,3
199000,3,2.3738608579684373,2184.207862,United States,New York,40.6511537,-73.8284146,1
749000,4,2.0,2184.207862,New York,Kings County,40.6771904,-73.8625697,3
1175000,6,3.0,2184.207862,New York,Kings County,40.6356515,-73.9018458,4
8575000,6,6.0,5500.0,New York,New York County,40.7645068,-73.9653462,5
879000,4,2.0,2184.207862,New York,Queens County,40.7294367,-73.7125595,3
995000,3,2.0,1175.0,New York County,New York,40.817538,-73.94614,3
779000,3,2.0,1557.0,New York,Bronx County,40.8494439,-73.8515779,3
369000,1,1.0,1470.0,Queens County,Queens,40.5756358,-73.8423199,1
1095000,4,4.0,2280.0,New York,Richmond County,40.5505648,-74.1599018,4
750000,2,2.0,2184.207862,New York County,New York,40.7651716,-73.9678719,3
16500000,2,2.0,5834.0,New York,New York County,40.7420282,-73.9997276,5
599999,3,2.0,1800.0,New York,Richmond County,40.5916853,-74.0778219,2
625000,4,2.0,1268.0,Kings County,Brooklyn,40.6634769,-73.936924,2
1499999,8,6.0,2184.207862,New York,Kings County,40.7028149,-73.9165356,4
6850000,4,4.0,2184.207862,New York,New York County,40.7688879,-73.962056,5
3795000,3,2.0,1887.0,New York,Kings County,40.702988,-73.9907803,5
1099000,3,4.0,2037.0,New York,Kings County,40.621735,-73.941847,4
550000,3,2.0,1250.0,New York County,New York,40.8071957,-73.941821,2
3600000,3,4.0,2184.207862,New York County,New York,40.7719126,-73.967281,5
529000,3,1.0,367.0,New York County,New York,40.705216,-74.0085311,2
1195000,3,2.0,2184.207862,New York County,New York,40.7992102,-73.9695499,4
16500000,5,6.0,5129.0,New York,New York County,40.7641404,-73.9673899,5
310000,2,1.0,2184.207862,New York,Queens County,40.7318363,-73.8270224,1
799999,3,2.0,1200.0,Queens County,Queens,40.7859137,-73.7868778,3
408000,1,1.0,787.0,New York,Kings County,40.5856282,-73.9879851,1
999999,8,2.0,3023.0,New York,Kings County,40.6350854,-73.9408271,4
699000,3,3.0,2835.0,New York,Kings County,40.6324811,-73.9306778,3
1249000,4,2.0,1605.0,New York,Queens County,40.7654814,-73.8178731,4
720000,4,2.0,936.0,New York,Kings County,40.6404818,-73.8915337,3
2500000,3,4.0,2184.207862,New York County,New York,40.75896,-73.9637319,5
695000,2,2.0,1080.0,Kings County,Brooklyn,40.5754825,-73.9747644,2
619999,3,2.0,2184.207862,New York,Kings County,40.6603335,-73.9008479,2
898000,5,4.0,2828.0,New York,Kings County,40.6816001,-73.8948525,3
689000,4,2.0,2184.207862,United States,New York,40.8871714,-73.8506752,2
1950000,5,4.0,4000.0,Bronx County,The Bronx,40.9057349,-73.9111699,5
3900000,2,2.0,1700.0,New York County,New York,40.7592091,-73.9760875,5
3200000,3,2.3738608579684373,3735.0,New York,New York County,40.8093495,-73.9398627,5
4295000,9,11.0,6270.0,New York,Kings County,40.6931027,-73.9229621,5
169000,1,1.0,680.0,Kings County,Brooklyn,40.6150193,-73.9464928,1
269000,1,1.0,2184.207862,Queens County,Queens,40.7759232,-73.9087334,1
589000,4,3.0,1320.0,New York,Richmond County,40.63567,-74.166895,2
959000,2,2.0,1719.0,Queens County,Queens,40.7564761,-73.7212008,3
3500000,3,2.0,1896.0,Kings County,Brooklyn,40.6781953,-73.9702616,5
1350000,9,3.0,3318.0,New York,Bronx County,40.8262094,-73.9164423,4
675000,3,1.0,2184.207862,New York County,New York,40.8667064,-73.9304963,2
15000000,6,8.0,2184.207862,New York County,New York,40.7753111,-73.9603272,5
906300,8,4.0,3116.0,New York,Kings County,40.668499,-73.8810259,3
925000,4,2.3738608579684373,2160.0,New York,Bronx County,40.8616602,-73.8421016,3
805000,6,2.0,2042.0,New York,Bronx County,40.8527111,-73.9116009,3
329000,1,1.0,750.0,Kings County,Brooklyn,40.61593,-74.0335829,1
300000,3,1.0,2184.207862,Queens County,Queens,40.7528037,-73.876822,1
538000,2,2.0,1200.0,Queens,Flushing,40.7264025,-73.8502225,2
